Unnamed: 0,code,name,description,material,size,fragm,cultlayer,execorg,survyear,row_id,image_file,image_abs,image_exists,artifact_id,group_key,name_raw,name_norm,material_raw,material_norm,fragm_raw,fragm_norm,raw_label,norm_label,label_is_missing,label_is_uncertain,group_has_conflict,is_very_rare,quality_flag,split
1763,БП12-Г01-7271,Миска,Миски деревянной профиль,Дерево,Д40 см,Фрагмент,Горизонт 1/ гумусированный суглинок с кирпичной крошкой,,,212,dataset/БП12-Г01-7271_orig.jpg,cu_data/dataset/БП12-Г01-7271_orig.jpg,True,БП12-Г01-7271,БП12-Г01-7271,Миска,миска,Дерево,дерево,Фрагмент,фрагмент,Миска,миска,False,False,False,False,ok,pool_candidate
1765,БП12-Г01-7274,Крышка,Бочонка деревянного крышки со сквозным отверстием фр-т,Дерево,"Д15,5 см",Фрагмент,Горизонт 1/ гумусированный суглинок с кирпичной крошкой,,,213,dataset/БП12-Г01-7274_orig.jpg,cu_data/dataset/БП12-Г01-7274_orig.jpg,True,БП12-Г01-7274,БП12-Г01-7274,Крышка,крышка,Дерево,дерево,Фрагмент,фрагмент,Крышка,крышка,False,False,False,False,ok,pool_candidate
1771,БП12-Г01-7738,Тарелка,Тарелки красноглиняной с белым ангобом внутри и следами зеленой поливы внутри и снаружи профиль,Красноглиняная керамика,Д35-22 см,Фрагмент,Горизонт 1/ серая мешаная гумусированная супесь,,,214,dataset/БП12-Г01-7738_orig.jpg,cu_data/dataset/БП12-Г01-7738_orig.jpg,True,БП12-Г01-7738,БП12-Г01-7738,Тарелка,тарелка,Красноглиняная керамика,керамика,Фрагмент,фрагмент,Тарелка,тарелка,False,False,False,False,ok,pool_candidate
1792,БП12-Г01-8799,Изразец,Изразца красноглиняного плоского орнаментированного фр-т,Керамика,,Фрагмент,Горизонт 1/ гумусированный суглинок с кирпичной крошкой,,,219,dataset/БП12-Г01-8799_orig.jpg,cu_data/dataset/БП12-Г01-8799_orig.jpg,True,БП12-Г01-8799,БП12-Г01-8799,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,False,False,ok,pool_candidate
1846,БП12-Г02-1735,Миска,Миски красноглиняной профиль,Красноглиняная керамика,Д15-13; высота 2  см,Фрагмент,Горизонт 2/ темная гумусированная супесь,,,223,dataset/БП12-Г02-1735_orig.jpg,cu_data/dataset/БП12-Г02-1735_orig.jpg,True,БП12-Г02-1735,БП12-Г02-1735,Миска,миска,Красноглиняная керамика,керамика,Фрагмент,фрагмент,Миска,миска,False,False,False,False,ok,pool_candidate
1881,БП12-Г02-2581,Тарелка,Тарелки красноглиняной с коричневой поливой внутри и белой по слою белого ангоба снаружи и росписью зеленой поливой края фр-т,Красноглиняная керамика,Д32 см,Фрагмент,Горизонт 2/ темная гумусированная супесь,,,224,dataset/БП12-Г02-2581_orig.jpg,cu_data/dataset/БП12-Г02-2581_orig.jpg,True,БП12-Г02-2581,БП12-Г02-2581,Тарелка,тарелка,Красноглиняная керамика,керамика,Фрагмент,фрагмент,Тарелка,тарелка,False,False,False,False,ok,pool_candidate
1889,БП12-Г02-2655,Плитка,Плитки светлоглиняной с белой поливой и с кобальтовой росписью фр-т,Керамика,"5,5х4,5х0,8 см",Фрагмент,Горизонт 2/ Темная гумусированная супесь,,,225,dataset/БП12-Г02-2655_orig.jpg,cu_data/dataset/БП12-Г02-2655_orig.jpg,True,БП12-Г02-2655,БП12-Г02-2655,Плитка,плитка,Керамика,керамика,Фрагмент,фрагмент,Плитка,плитка,False,False,False,False,ok,pool_candidate
1978,БП12-Г02-3865,Изразец,Изразца красноглиняного с зеленой поливой фр-т,Керамика,"высота 11,2х11,3х8,5 см",Фрагмент,Горизонт 2/ Темная мешаная супесь с кирпичной крошкой,,,231,dataset/БП12-Г02-3865_orig.jpg,cu_data/dataset/БП12-Г02-3865_orig.jpg,True,БП12-Г02-3865,БП12-Г02-3865,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,False,False,ok,pool_candidate
1990,БП12-Г02-3927,Крышка,Сосуда красноглиняного с нагарос внутри крышки профиль,Красноглиняная керамика,Д27 см,Фрагмент,Горизонт 2/ темная гумусированная супесь с кирпичной крошкой,,,233,dataset/БП12-Г02-3927_orig.jpg,cu_data/dataset/БП12-Г02-3927_orig.jpg,True,БП12-Г02-3927,БП12-Г02-3927,Крышка,крышка,Красноглиняная керамика,керамика,Фрагмент,фрагмент,Крышка,крышка,False,False,False,False,ok,pool_candidate
2056,БП12-Г02-4540,Блюдце,Блюдца фарфорового с росписью профиль,Фарфор,Д14-9; высота 3 см,Фрагмент,Горизонт 2/ Темный гумусированный суглинок с щепой и органикой,,,243,dataset/БП12-Г02-4540_orig.jpg,cu_data/dataset/БП12-Г02-4540_orig.jpg,True,БП12-Г02-4540,БП12-Г02-4540,Блюдце,блюдце,Фарфор,фарфор,Фрагмент,фрагмент,Блюдце,блюдце,False,False,False,False,ok,pool_candidate
2085,БП12-Г02-4708,Крышка,Чайника фарфорового крышка фрагментированная,Фарфор,"Д5,5 см",Фрагмент,Горизонт 2/ Темная гумусированная супесь,,,244,dataset/БП12-Г02-4708_orig.jpg,cu_data/dataset/БП12-Г02-4708_orig.jpg,True,БП12-Г02-4708,БП12-Г02-4708,Крышка,крышка,Фарфор,фарфор,Фрагмент,фрагмент,Крышка,крышка,False,False,False,False,ok,pool_candidate
2233,БП12-Т01-8073,Блюдце,Блюдца фаянсового с полихромной росписью донца фр-т,Фаянс,Д6 см,Фрагмент,,,,256,dataset/БП12-Т01-8073_orig.jpg,cu_data/dataset/БП12-Т01-8073_orig.jpg,True,БП12-Т01-8073,БП12-Т01-8073,Блюдце,блюдце,Фаянс,фаянс,Фрагмент,фрагмент,Блюдце,блюдце,False,False,False,False,ok,pool_candidate
2234,БП12-Т01-8074,Блюдце,Блюдца фаянсового с кобальтовой росписью и рельефными стенками донца фр-т,Фаянс,Д9 см,Фрагмент,,,,257,dataset/БП12-Т01-8074_orig.jpg,cu_data/dataset/БП12-Т01-8074_orig.jpg,True,БП12-Т01-8074,БП12-Т01-8074,Блюдце,блюдце,Фаянс,фаянс,Фрагмент,фрагмент,Блюдце,блюдце,False,False,False,False,ok,pool_candidate
3165,КБ-2014-Р3-0022,Тарелка,Тарелки фарфоровой с белой поливой снаружи и внутри донца с клеймом фр-т,Фарфор,,Фрагмент,Слой 1/ гориз.1,ИИМК РАН,2014.0,366,dataset/КБ-2014-Р3-0022_orig.jpg,cu_data/dataset/КБ-2014-Р3-0022_orig.jpg,True,КБ-2014-Р3-0022,КБ-2014-Р3,Тарелка,тарелка,Фарфор,фарфор,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,pool_candidate
3171,КБ-2014-Р3-0049,Тарелка,Тарелки фарфоровой с белой поливой снаружи и внутри донца с двумя клеймами фр-т,Фарфор,D15 см,Фрагмент,Слой 1/ гориз.1,ИИМК РАН,2014.0,367,dataset/КБ-2014-Р3-0049_orig.jpg,cu_data/dataset/КБ-2014-Р3-0049_orig.jpg,True,КБ-2014-Р3-0049,КБ-2014-Р3,Тарелка,тарелка,Фарфор,фарфор,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,pool_candidate
3176,КБ-2014-Р3-0060,Изразец,Изразца красноглиняного с белой поливой снаружи карнизная часть с румпой фрагментированная с клеймом,Керамика,"18,3 х 15 х 2; hрум=6 см",Фрагмент,Слой 2/ гориз.1,ИИМК РАН,2014.0,368,dataset/КБ-2014-Р3-0060_orig.jpg,cu_data/dataset/КБ-2014-Р3-0060_orig.jpg,True,КБ-2014-Р3-0060,КБ-2014-Р3,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,pool_candidate
3180,КБ-2014-Р3-0064,Блюдце,Блюдца фарфорового с белой поливой снаружи и внутри донца с клеймом фр-т,Фарфор,D10 см,Фрагмент,Слой 2/ гориз.1,ИИМК РАН,2014.0,369,dataset/КБ-2014-Р3-0064_orig.jpg,cu_data/dataset/КБ-2014-Р3-0064_orig.jpg,True,КБ-2014-Р3-0064,КБ-2014-Р3,Блюдце,блюдце,Фарфор,фарфор,Фрагмент,фрагмент,Блюдце,блюдце,False,False,True,False,group_conflict,pool_candidate
3184,КБ-2014-Р3-0070,Тарелка,Тарелки фарфоровой с белой поливой снаружи и белой поливой с полихромным надглазурным сюжетным орнаментом внутри профиль,Фарфор,"Dвен=25, Dдон=15; Выс=6,8 см",Фрагмент,Слой 2/ гориз.1,ИИМК РАН,2014.0,370,dataset/КБ-2014-Р3-0070_orig.jpg,cu_data/dataset/КБ-2014-Р3-0070_orig.jpg,True,КБ-2014-Р3-0070,КБ-2014-Р3,Тарелка,тарелка,Фарфор,фарфор,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,pool_candidate
3185,КБ-2014-Р3-0073,Тарелка,Тарелки фарфоровой с белой поливой снаружи и белой поливой с полихромным надглазурным цветочным орнаментом и синей окантовкой внутри профиль,Фарфор,"Dвен=18; Dдон=12; Выс=1,8 см",Фрагмент,Слой 2/ гориз.1,ИИМК РАН,2014.0,371,dataset/КБ-2014-Р3-0073_orig.jpg,cu_data/dataset/КБ-2014-Р3-0073_orig.jpg,True,КБ-2014-Р3-0073,КБ-2014-Р3,Тарелка,тарелка,Фарфор,фарфор,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,pool_candidate
3188,КБ-2014-Р3-0086,Тарелка,Тарелки фаянсовой с белой поливой снаружи и внутри донца с клеймом фр-т,Фаянс,D15 см,Фрагмент,Слой 2/ гориз.1,ИИМК РАН,2014.0,372,dataset/КБ-2014-Р3-0086_orig.jpg,cu_data/dataset/КБ-2014-Р3-0086_orig.jpg,True,КБ-2014-Р3-0086,КБ-2014-Р3,Тарелка,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,pool_candidate
3207,КБ-2014-Р3-0105,Блюдце,Блюдца фарфорового с белой поливой снаружи и голубой поливой с полихромным сюжетным орнаментом (изображен ангел) профиль с волнистым венчиком,Фарфор,"Dвен=10; Dдон=8; Выс=1,8 см",Фрагмент,Слой 2/ гориз.1,ИИМК РАН,2014.0,373,dataset/КБ-2014-Р3-0105_orig.jpg,cu_data/dataset/КБ-2014-Р3-0105_orig.jpg,True,КБ-2014-Р3-0105,КБ-2014-Р3,Блюдце,блюдце,Фарфор,фарфор,Фрагмент,фрагмент,Блюдце,блюдце,False,False,True,False,group_conflict,pool_candidate
3215,КБ-2014-Р3-0114,Тарелка,Тарелка фаянсовая с белой поливой снаружи и белой поливой с коричневым надглазурным цветочным орнаментом в стиле деколь внутри профиль с клеймом на донце,Фаянс,"Dвен=17; Dдон=9; Выс=1,6 см",Фрагмент,Слой 1/ гориз.1,ИИМК РАН,2014.0,374,dataset/КБ-2014-Р3-0114_orig.jpg,cu_data/dataset/КБ-2014-Р3-0114_orig.jpg,True,КБ-2014-Р3-0114,КБ-2014-Р3,Тарелка,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,pool_candidate
3216,КБ-2014-Р3-0115,Блюдце,Блюдца фарфорового с белой поливой снаружи и белой поливой с надглазурным зеленым цветочным орнаментов в стиле деколь профиль с клеймом на донце,Фарфор,"Dвен=14; Dдон=7; Выс=2,5 см",Фрагмент,Слой 1/ гориз.1,ИИМК РАН,2014.0,375,dataset/КБ-2014-Р3-0115_orig.jpg,cu_data/dataset/КБ-2014-Р3-0115_orig.jpg,True,КБ-2014-Р3-0115,КБ-2014-Р3,Блюдце,блюдце,Фарфор,фарфор,Фрагмент,фрагмент,Блюдце,блюдце,False,False,True,False,group_conflict,pool_candidate
3217,КБ-2014-Р3-0116,Блюдце,Блюдечка фарфорового с белой поливой снаружи и белой поливой с зеленым подглазурным растительным орнаментом внутри профиль,Фарфор,Dвен=8; Dдон=4; Выс=1 см,Фрагмент,Слой 1/ гориз.1,ИИМК РАН,2014.0,376,dataset/КБ-2014-Р3-0116_orig.jpg,cu_data/dataset/КБ-2014-Р3-0116_orig.jpg,True,КБ-2014-Р3-0116,КБ-2014-Р3,Блюдце,блюдце,Фарфор,фарфор,Фрагмент,фрагмент,Блюдце,блюдце,False,False,True,False,group_conflict,pool_candidate
3235,КБ-2014-Р3-0138,Тарелка,Тарелки фарфоровой с белой поливой снаружи и белой поливой с зеленой окантовкой внутри профиль с клеймом на донце,Фарфор,"Dвен=25; Dдон=15; Выс=2,3 см",Фрагмент,Слой 2/ гориз.1,ИИМК РАН,2014.0,377,dataset/КБ-2014-Р3-0138_orig.jpg,cu_data/dataset/КБ-2014-Р3-0138_orig.jpg,True,КБ-2014-Р3-0138,КБ-2014-Р3,Тарелка,тарелка,Фарфор,фарфор,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,pool_candidate
3237,КБ-2014-Р3-0141,Тарелка,Тарелка фарфоровая с белой поливой снаружи и белой поливой с полихромным надглазурным цветочным орнаментом(ручная роспись) внутри фрагментированная с клеймом на донце,Фарфор,"Dвен=18; Dдон=10,5; Выс=1,9 см",Целый,Слой 2/ гориз.1,ИИМК РАН,2014.0,378,dataset/КБ-2014-Р3-0141_orig.jpg,cu_data/dataset/КБ-2014-Р3-0141_orig.jpg,True,КБ-2014-Р3-0141,КБ-2014-Р3,Тарелка,тарелка,Фарфор,фарфор,Целый,целый,Тарелка,тарелка,False,False,True,False,group_conflict,pool_candidate
3241,КБ-2014-Р3-0147,Изразец,Изразца белоглиняного с коричневой поливой и рельефным орнаментом снаружи карнизной части с румпой фр-т,Керамика,"16,5+ х 14,5 х 2,5; hрум=3 см",Фрагмент,Слой 2/ гориз.1,ИИМК РАН,2014.0,379,dataset/КБ-2014-Р3-0147_orig.jpg,cu_data/dataset/КБ-2014-Р3-0147_orig.jpg,True,КБ-2014-Р3-0147,КБ-2014-Р3,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,pool_candidate
3244,КБ-2014-Р3-0151,Крышка,Крышка белоглиняная с коричневой поливой с зеленым рельефным орнаментом снаружи и желто-коричневой поливой внутри фрагментированная,Керамика,D6 см,Фрагмент,Слой 2/ гориз.1,ИИМК РАН,2014.0,380,dataset/КБ-2014-Р3-0151_orig.jpg,cu_data/dataset/КБ-2014-Р3-0151_orig.jpg,True,КБ-2014-Р3-0151,КБ-2014-Р3,Крышка,крышка,Керамика,керамика,Фрагмент,фрагмент,Крышка,крышка,False,False,True,False,group_conflict,pool_candidate
3249,КБ-2014-Р3-0157,Блюдце,Блюдца фарфорового с белой поливой снаружи и белой поливой с полихромным надглазурным орнаментом и золотистой каймой внутри донце с клеймом,Фарфор,"D6,5 см",Целый,Слой 2/ гориз.1,ИИМК РАН,2014.0,381,dataset/КБ-2014-Р3-0157_orig.jpg,cu_data/dataset/КБ-2014-Р3-0157_orig.jpg,True,КБ-2014-Р3-0157,КБ-2014-Р3,Блюдце,блюдце,Фарфор,фарфор,Целый,целый,Блюдце,блюдце,False,False,True,False,group_conflict,pool_candidate
3250,КБ-2014-Р3-0158,Тарелка,Тарелки фаянсовой с белой поливой снаружи и внутри донца с клеймом фр-т,Фаянс,D12 см,Фрагмент,Слой 2/ гориз.1,ИИМК РАН,2014.0,382,dataset/КБ-2014-Р3-0158_orig.jpg,cu_data/dataset/КБ-2014-Р3-0158_orig.jpg,True,КБ-2014-Р3-0158,КБ-2014-Р3,Тарелка,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,pool_candidate
3261,КБ-2014-Р3-0171,Тарелка,Тарелки фарфоровой с белой поливой снаружи и внутри донца с клеймом фр-т,Фарфор,D13 см,Фрагмент,Слой 2/ гориз.1,ИИМК РАН,2014.0,383,dataset/КБ-2014-Р3-0171_orig.jpg,cu_data/dataset/КБ-2014-Р3-0171_orig.jpg,True,КБ-2014-Р3-0171,КБ-2014-Р3,Тарелка,тарелка,Фарфор,фарфор,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,pool_candidate
3332,КБ-2014-Р3-0252,Блюдце,Сосуда(блюдца) фарфорового с белой поливой снаружи и белой поливой с полихромным надглазурным орнаментом внутри донца с клеймом фр-т,Фарфор,,Фрагмент,Слой 3/ гориз.1,ИИМК РАН,2014.0,384,dataset/КБ-2014-Р3-0252_orig.jpg,cu_data/dataset/КБ-2014-Р3-0252_orig.jpg,True,КБ-2014-Р3-0252,КБ-2014-Р3,Блюдце,блюдце,Фарфор,фарфор,Фрагмент,фрагмент,Блюдце,блюдце,False,False,True,False,group_conflict,pool_candidate
3333,КБ-2014-Р3-0253,Изразец,Изразец-городок(корона) светлоглиняный рельефный,Керамика,"11,5 х 8,5 х 3; hрум=3 см",Целый,Слой 3/ гориз.1,ИИМК РАН,2014.0,385,dataset/КБ-2014-Р3-0253_orig.jpg,cu_data/dataset/КБ-2014-Р3-0253_orig.jpg,True,КБ-2014-Р3-0253,КБ-2014-Р3,Изразец,изразец,Керамика,керамика,Целый,целый,Изразец,изразец,False,False,True,False,group_conflict,pool_candidate
3344,КБ-2014-Р3-0268,Крышка,Крышки фаянсовой с бело-коричневой поливой снаружи с коричневым линейным орнаментом и бело-коричневой поливой внутри профиль,Фаянс,"D11; Выс=1,5 см",Фрагмент,Слой 2/ гориз.1,ИИМК РАН,2014.0,386,dataset/КБ-2014-Р3-0268_orig.jpg,cu_data/dataset/КБ-2014-Р3-0268_orig.jpg,True,КБ-2014-Р3-0268,КБ-2014-Р3,Крышка,крышка,Фаянс,фаянс,Фрагмент,фрагмент,Крышка,крышка,False,False,True,False,group_conflict,pool_candidate
3357,КБ-2014-Р3-0299,Блюдце,Блюдца фарфорового с белой поливой снаружи и внутри донца с клеймом фр-т,Фарфор,D8 см,Фрагмент,Слой 3/ гориз.1,ИИМК РАН,2014.0,387,dataset/КБ-2014-Р3-0299_orig.jpg,cu_data/dataset/КБ-2014-Р3-0299_orig.jpg,True,КБ-2014-Р3-0299,КБ-2014-Р3,Блюдце,блюдце,Фарфор,фарфор,Фрагмент,фрагмент,Блюдце,блюдце,False,False,True,False,group_conflict,pool_candidate
3359,КБ-2014-Р3-0302,Блюдце,Блюдце фарфоровое с белой поливой снаружи и бело-коричневой поливой с полихромным надглазурным цветочным орнаментом внутри фрагментированное с клеймом на донце,Фарфор,"Dвен=15; Dдон=8; Выс=3,1 см",Фрагмент,Слой 3/ гориз.1,ИИМК РАН,2014.0,388,dataset/КБ-2014-Р3-0302_orig.jpg,cu_data/dataset/КБ-2014-Р3-0302_orig.jpg,True,КБ-2014-Р3-0302,КБ-2014-Р3,Блюдце,блюдце,Фарфор,фарфор,Фрагмент,фрагмент,Блюдце,блюдце,False,False,True,False,group_conflict,pool_candidate
3379,КБ-2014-Р3-0342,Изразец,Изразца красноглиняного плоского клейменого с белой поливой снаружи фр-т,Керамика,"16+ х 17,5+ х 1,5 см",Фрагмент,,ИИМК РАН,2014.0,389,dataset/КБ-2014-Р3-0342_orig.jpg,cu_data/dataset/КБ-2014-Р3-0342_orig.jpg,True,КБ-2014-Р3-0342,КБ-2014-Р3,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,pool_candidate
3387,КБ-2014-Р3-0391,Крышка,Крышка от кувшина фаянсовая с бежевой поливой снаружи и внутри с фр-том металлического крепления клейменая,Фаянс,"D7,3 см",Фрагмент,Слой 2/ гориз.1,ИИМК РАН,2014.0,390,dataset/КБ-2014-Р3-0391_orig.jpg,cu_data/dataset/КБ-2014-Р3-0391_orig.jpg,True,КБ-2014-Р3-0391,КБ-2014-Р3,Крышка,крышка,Фаянс,фаянс,Фрагмент,фрагмент,Крышка,крышка,False,False,True,False,group_conflict,pool_candidate
3388,КБ-2014-Р3-0394,Тарелка,Тарелки красноглиняной с белым ангобом снаружи и зеленой поливой внутри профиль,Керамика,Dвен=17; Dдон=8; Выс=3 см,Фрагмент,Слой 1/ гориз.1,ИИМК РАН,2014.0,391,dataset/КБ-2014-Р3-0394_orig.jpg,cu_data/dataset/КБ-2014-Р3-0394_orig.jpg,True,КБ-2014-Р3-0394,КБ-2014-Р3,Тарелка,тарелка,Керамика,керамика,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,pool_candidate
3391,КБ-2014-Р3-0397,Изразец,Изразца красноглиняного плоского клейменого с белой поливой снаружи фр-т,Керамика,,Фрагмент,Слой 2/ гориз.1,ИИМК РАН,2014.0,392,dataset/КБ-2014-Р3-0397_orig.jpg,cu_data/dataset/КБ-2014-Р3-0397_orig.jpg,True,КБ-2014-Р3-0397,КБ-2014-Р3,Изразец,изразец,Керамика,керамика,Фрагмент,фрагмент,Изразец,изразец,False,False,True,False,group_conflict,pool_candidate
3392,КБ-2014-Р3-0399,Тарелка,Тарелки красноглиняной с белым ангобом снаружи и бежево-коричневой поливой с полихромным орнаментом по белому ангобу внутри профиль,Керамика,"Dвен=15; Dдон=8; Выс=3,8 см",Фрагмент,Слой 2/ гориз.1,ИИМК РАН,2014.0,393,dataset/КБ-2014-Р3-0399_orig.jpg,cu_data/dataset/КБ-2014-Р3-0399_orig.jpg,True,КБ-2014-Р3-0399,КБ-2014-Р3,Тарелка,тарелка,Керамика,керамика,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,pool_candidate
3403,КБ-2014-Р3-0419,Крышка,Крышка пластмассовая красная с рельефной надписью,Пластмасса,6 х 5 х 1 см,Целый,Слой 2/ гориз.1,ИИМК РАН,2014.0,394,dataset/КБ-2014-Р3-0419_orig.jpg,cu_data/dataset/КБ-2014-Р3-0419_orig.jpg,True,КБ-2014-Р3-0419,КБ-2014-Р3,Крышка,крышка,Пластмасса,пластмасса,Целый,целый,Крышка,крышка,False,False,True,False,group_conflict,pool_candidate
3418,КБ-2014-Р3-0436,Тарелка,Тарелки фаянсовой с белой поливой снаружи и белой поливой с черным подглазурным растительным орнаментом в стиле деколь профиль с клеймом на донце,Фаянс,"Dвен=17; Dдон=9; Выс=1,6 см",Фрагмент,Слой 2/ гориз.1,ИИМК РАН,2014.0,395,dataset/КБ-2014-Р3-0436_orig.jpg,cu_data/dataset/КБ-2014-Р3-0436_orig.jpg,True,КБ-2014-Р3-0436,КБ-2014-Р3,Тарелка,тарелка,Фаянс,фаянс,Фрагмент,фрагмент,Тарелка,тарелка,False,False,True,False,group_conflict,pool_candidate
